LEARNING_RATE,HIDDEN_CHANNELS,DROPOUT,WEIGHT_DECAY,MRR,Recall@1,Recall@5,Recall@10,Best_Epoch
5.299381694251116e-05,768,0.27518027751267493,0.0018480859653590082,0.9624653925945721,0.936676798378926,0.9918946301925026,0.959349593495935,17
0.0006949873440248805,512,0.2801994953228893,0.014148858382192143,0.9812706234438757,0.9660587639311043,0.997467071935157,0.9796747967479674,6
0.0001936031215186477,512,0.4398376153289504,0.040643721185798384,0.975008914731559,0.9594731509625126,0.9934143870314083,0.9796747967479674,15
0.0005219297910114116,128,0.10431840562010178,0.0018605133437376734,0.9893194866599122,0.9797365754812564,1.0,0.967479674796748,16
7.974606215614786e-05,768,0.4053989979868242,0.03994512806482496,0.9851739277271193,0.9721377912867275,1.0,0.967479674796748,24
0.00028342859207303124,768,0.3135495112043328,0.011679131081805188,0.9971293481931781,0.9944275582573455,1.0,0.983739837398374,23
0.0005068576933664744,1024,0.2310175227212143,0.014617841277784278,0.9684718324148084,0.9437689969604863,0.9964539007092199,0.9796747967479674,4
8.148349113152193e-05,256,0.38188008109504634,0.0031447785875062676,0.9329104952945771,0.889564336372847,0.9822695035460993,0.9227642276422764,27
0.00037879766454784937,768,0.1143631145197459,0.023951450178532584,0.9802251692639229,0.9665653495440729,0.9964539007092199,0.9715447154471545,10
9.669811818332398e-05,768,0.4094633437677673,0.027546661935813385,0.9871719128558032,0.977710233029382,0.9984802431610942,0.9796747967479674,26
0.0002808154316695879,512,0.47829565735915713,0.0023287745128842754,0.9842536305302261,0.9721377912867275,0.9984802431610942,0.983739837398374,25
8.802033283486775e-05,128,0.28354779874701896,0.008753806031395679,0.9199854078978493,0.8748733535967579,0.975177304964539,0.9065040650406504,28
0.0009894598712302542,768,0.2733040813394092,0.0159966147463204,0.972554042146907,0.9513677811550152,0.9969604863221885,0.9796747967479674,4
0.00012374836589274882,512,0.24929929123549543,0.0016391040957556722,0.9738818931828049,0.9539007092198581,0.997467071935157,0.9715447154471545,6
0.0002886284523356892,128,0.21399385064238766,0.007647661692510697,0.9566006126036518,0.9235055724417427,0.9949341438703141,0.9715447154471545,18
0.0007580180496847093,512,0.2825848952503246,0.02449151616689495,0.9730649233688746,0.9533941236068896,0.9949341438703141,0.983739837398374,9
0.00038280463505040754,256,0.3476506350983249,0.019948981418378874,0.9591548627832822,0.9285714285714286,0.9954407294832827,0.959349593495935,13
0.00017930504932107757,256,0.21105872025963382,0.0016547072923215795,0.9874668307039128,0.977710233029382,0.9984802431610942,0.967479674796748,14
7.69090104968765e-05,768,0.359859944533106,0.012682053374054758,0.9790838439394669,0.9650455927051672,0.9959473150962512,0.9715447154471545,24
0.0005602447755666655,128,0.2310941658395229,0.003048307076341378,0.9682388139834947,0.9442755825734549,0.9964539007092199,0.9715447154471545,25
0.00024723434333667315,1024,0.4900378517798202,0.004024896159548287,0.9741152844116369,0.9539007092198581,0.9964539007092199,0.9715447154471545,10
0.0001501440914108479,512,0.4901794041351609,0.0010261309975745936,0.9840690886283591,0.9706180344478217,0.9989868287740629,0.9715447154471545,26
0.00033329415251689997,512,0.3305792897832402,0.005410514125980493,0.9950326466283913,0.9908814589665653,0.9994934143870314,0.983739837398374,23
0.00024365145608581837,1024,0.18212875243470494,0.0010401416742241315,0.9920522346054261,0.9853090172239108,0.9994934143870314,0.9796747967479674,5
0.000427679771705902,768,0.4492048831152942,0.00962531843823966,0.9732657540028358,0.9549138804457954,0.9959473150962512,0.983739837398374,6
0.00014206389992904656,512,0.4589883197051169,0.0053730341834226205,0.9806146572104018,0.96403242147923,0.9994934143870314,0.967479674796748,24
0.0002862574910341865,512,0.15014940714009112,0.0027130921891639088,0.9787676299834354,0.9645390070921985,0.9969604863221885,0.9796747967479674,9
0.0001976973662577384,768,0.33271347387554867,0.005087912648884694,0.9951874366767984,0.9908814589665653,1.0,0.9796747967479674,22
6.256408641881457e-05,256,0.4128411669622043,0.0023338972653598484,0.8516979896889714,0.7796352583586627,0.9402228976697061,0.8902439024390244,22
0.00011448166692606134,1024,0.3210901499889115,0.010482306177371996,0.9929246876055385,0.9873353596757852,1.0,0.983739837398374,14
0.0007185654662090511,768,0.3726709615662502,0.006296581643354965,0.987031408308004,0.9772036474164134,0.9984802431610942,0.983739837398374,8
0.000306008497266404,512,0.15160688104743067,0.0040087049788328655,0.9956485594783466,0.9918946301925026,0.9994934143870314,0.9715447154471545,23
0.0009221911869894288,512,0.48010054360501814,0.0012289395493332298,0.9816942035787017,0.9680851063829787,0.9969604863221885,0.9796747967479674,11
0.00016767376460892735,768,0.3041337739923444,0.036419332032646856,0.9876646403242147,0.9766970618034447,1.0,0.975609756097561,11
0.00021332154019105645,128,0.39142491422066517,0.0020830166264411455,0.8704284059221777,0.8019250253292807,0.9544072948328267,0.9146341463414634,26
0.0005865766304282778,1024,0.43343509416156567,0.0013937947567578463,0.9874583876103633,0.9772036474164134,0.9994934143870314,0.983739837398374,10
0.0004307365580541234,512,0.47026039341713444,0.012060625713373999,0.9782495858863639,0.9609929078014184,0.9964539007092199,0.975609756097561,11
5.026317418745591e-05,768,0.12406218734804175,0.00402658087846934,0.9769204687391108,0.9599797365754813,0.9964539007092199,0.9512195121951219,22
0.00024270211589642098,256,0.4275781601414798,0.017779615857958623,0.9772199975340805,0.9584599797365755,0.9979736575481256,0.959349593495935,24
0.00048296756062093563,768,0.186737444738089,0.007597277453070826,0.9861617696724079,0.975177304964539,0.9979736575481256,0.975609756097561,8
0.0003466657946870107,128,0.2525175186543369,0.0035154122797124788,0.9545245332590333,0.9235055724417427,0.9903748733535968,0.959349593495935,24
0.00012248302350689627,512,0.39333015070854,0.046104273645825006,0.9854103343465046,0.9726443768996961,1.0,0.967479674796748,23
0.0008235305480864018,768,0.4986893529728107,0.006542787351774489,0.9789766970618032,0.961499493414387,0.9979736575481256,0.975609756097561,9
0.0006252879316276666,256,0.3578939760627619,0.0330587682057854,0.9775186552162235,0.9625126646403243,0.9944275582573455,0.975609756097561,13
0.0002738159988897055,1024,0.3126945680030387,0.02067837464536801,0.9794617728888243,0.9645390070921985,0.997467071935157,0.975609756097561,11
0.0004602982248377346,512,0.2602243862407793,0.014586362453569176,0.9967662951705505,0.9944275582573455,1.0,0.975609756097561,22
0.0003695089688391375,768,0.28793456328302924,0.0025498813874688993,0.9799190761956721,0.9635258358662614,0.9989868287740629,0.9715447154471545,6
0.000160455048630349,128,0.23525161827910296,0.008801682643688321,0.8972781481196324,0.8368794326241135,0.9716312056737588,0.9308943089430894,26
0.00019788600422005872,768,0.18282153700925968,0.001940217493349948,0.9959642012833502,0.9929078014184397,1.0,0.983739837398374,22
0.00010891560444664294,512,0.3428670853971016,0.029448414790231633,0.9733584213827374,0.9513677811550152,0.9984802431610942,0.959349593495935,15
6.340605996361073e-05,256,0.20508355621707364,0.011637918703109311,0.9433948972940378,0.9062816616008106,0.9873353596757852,0.9471544715447154,26
0.00013679696640447373,128,0.41468427922836426,0.0492525989886464,0.854078625635054,0.7872340425531915,0.9417426545086119,0.9065040650406504,26
0.00022536728520331076,1024,0.10204634888124697,0.001539453657752586,0.9687514202926517,0.9473150962512664,0.9934143870314083,0.983739837398374,3
0.0003171280575378302,512,0.3656844718113353,0.001199915861338486,0.9839581222559945,0.9696048632218845,0.9994934143870314,0.9715447154471545,8
9.449637608973025e-05,768,0.449717833502901,0.004629662475561335,0.9720837335578976,0.952887537993921,0.9944275582573455,0.975609756097561,24
0.0005417726003641277,512,0.13062503769907546,0.003159344539965878,0.9975092874029043,0.9954407294832827,1.0,0.983739837398374,11
0.00041799451182084757,768,0.38198639595732303,0.01711868182450969,0.9686588529673634,0.9478216818642351,0.9934143870314083,0.9715447154471545,12
0.0001835964434640245,256,0.26470878148311583,0.023574068951310596,0.974691123494315,0.9539007092198581,0.9969604863221885,0.9715447154471545,24
0.0002678691603715265,1024,0.294331070173927,0.00852237478670067,0.9909827760891591,0.9832826747720365,1.0,0.975609756097561,13
0.0006139519651391358,512,0.46910319180739596,0.006286749884853821,0.9952296521445458,0.9908814589665653,1.0,0.9878048780487805,26
0.0006527017867499946,128,0.16383706690749433,0.013458272474392926,0.9811170212765958,0.9655521783181358,0.9984802431610942,0.9796747967479674,14
0.0009757867937046349,512,0.42507996804390613,0.007082447108433657,0.9895607179041831,0.9802431610942249,0.9994934143870314,0.983739837398374,14
0.0007897171208258533,768,0.4014927882807515,0.020908978336508535,0.993937858831476,0.9888551165146909,1.0,0.9796747967479674,12
0.00037959459626374343,512,0.46775387281256375,0.010405499403079096,0.9789419378325154,0.9645390070921985,0.9944275582573455,0.983739837398374,13
0.0006887786189559447,768,0.23845427174581557,0.0060088890276863505,0.9907083755488012,0.9827760891590679,0.9994934143870314,0.983739837398374,6
0.0008373332819866415,512,0.22271473149100166,0.03021199399415892,0.9802765496914433,0.9655521783181358,0.9979736575481256,0.975609756097561,10
0.0007389314109516258,512,0.20125590204262375,0.024920502740242035,0.979274151633574,0.9655521783181358,0.9924012158054711,0.983739837398374,10
0.0009008925152860517,512,0.30406397389033185,0.015899008027273853,0.9902904424181019,0.9817629179331308,1.0,0.983739837398374,10
0.0005116550596647879,512,0.3221303744932928,0.03837114622675234,0.9952296521445458,0.9913880445795339,0.9994934143870314,0.983739837398374,18
0.0005829105442001523,512,0.3444416778753062,0.04453472058985985,0.9694978184697474,0.9508611955420466,0.9913880445795339,0.9796747967479674,9
0.00047371632303851505,512,0.27060396535542874,0.018765967689490414,0.9879987455975296,0.9792299898682877,0.9984802431610942,0.983739837398374,14
0.0004089965625826712,512,0.33517873136476306,0.010809707058647903,0.9937197455814476,0.9893617021276596,0.9989868287740629,0.9796747967479674,17
0.0007474288471723356,256,0.27859166988258594,0.024068572450152138,0.9909073913253245,0.983789260385005,0.9989868287740629,0.9796747967479674,18
0.0009760830518498124,1024,0.24785950495664,0.0049214880074607255,0.9869011434360978,0.975177304964539,0.9994934143870314,0.983739837398374,5
0.000649839984351049,768,0.37612272879762876,0.015857658532874793,0.9937689969604864,0.9883485309017224,1.0,0.983739837398374,13
0.00034077698728829294,512,0.35648808665080145,0.005929951842750991,0.99214189221788,0.9868287740628167,0.9984802431610942,0.9796747967479674,22
0.0006046897269691123,128,0.31536470957450263,0.014011131691116532,0.948235380678267,0.9118541033434651,0.9903748733535968,0.959349593495935,12
0.0008880019425273571,512,0.2226401402850235,0.008552510045181237,0.9943994146121805,0.9898682877406282,0.9994934143870314,0.9796747967479674,12
0.00025697852483839707,768,0.288275531017727,0.004358971516272164,0.98919284025667,0.9802431610942249,1.0,0.9796747967479674,8
0.0003092762391911543,256,0.4447561663586505,0.009626585631926844,0.9815321400427782,0.9660587639311043,0.9994934143870314,0.9715447154471545,17
0.00022079001751640996,512,0.1592038225858876,0.012753659076769445,0.9895868512889789,0.9807497467071935,0.9994934143870314,0.9715447154471545,22
0.000443332814486939,1024,0.197842609401695,0.0034825206251470333,0.9797299781722273,0.9660587639311043,0.9949341438703141,0.9796747967479674,4
0.0005318831529891126,768,0.17153124866717823,0.033658445718588934,0.9908440681237034,0.9832826747720365,0.9994934143870314,0.975609756097561,10
0.000496901968955742,128,0.1439640583325333,0.007584155449385484,0.971144710012491,0.9498480243161094,0.9964539007092199,0.9634146341463414,19
0.0006886902461806358,512,0.29626774579616194,0.009443568660888064,0.9856636271529887,0.9741641337386018,0.9979736575481256,0.9796747967479674,8
0.0007907666440206809,768,0.2447397486365509,0.011670766270393658,0.9869300911854103,0.9756838905775076,0.9994934143870314,0.9715447154471545,15
0.0003500959436080186,512,0.25758876376011286,0.021639463193161332,0.9970027017899359,0.9944275582573455,1.0,0.975609756097561,22
8.185641639022129e-05,256,0.4980399817199788,0.02766868996393087,0.9282071500393287,0.8860182370820668,0.9802431610942249,0.9105691056910569,24
0.0002953745837863586,1024,0.4575071708368581,0.006744362400287298,0.9910081053698075,0.9827760891590679,1.0,0.975609756097561,10
6.953596618384236e-05,768,0.3903808014398409,0.0181047656937118,0.9733212315659123,0.9564336372847011,0.9924012158054711,0.9715447154471545,24
0.0004029360786354001,128,0.32807398710190255,0.04127198227675238,0.9563074168317327,0.9270516717325228,0.9913880445795339,0.9796747967479674,18
0.0005590304305150559,512,0.48202519424373513,0.005374013823995879,0.9736637159699467,0.9544072948328267,0.9949341438703141,0.9715447154471545,11
0.00014876015732946863,512,0.2709963534277404,0.0027052980637965944,0.974794770691427,0.9549138804457954,0.9969604863221885,0.975609756097561,10
0.00020186156867694027,768,0.419951850057984,0.0036248157722214157,0.9907716987504223,0.9827760891590679,0.9994934143870314,0.983739837398374,25
0.00013156033399067097,256,0.40366191809937146,0.026051716440089318,0.9624634132612854,0.9326241134751773,0.9964539007092199,0.9552845528455285,18
0.00016691289970067425,512,0.4383826856041525,0.015365001338981108,0.9858915906788248,0.9736575481256332,1.0,0.975609756097561,22
0.00010539412914032582,1024,0.19141230887560254,0.00810932554638216,0.9973826409996623,0.9949341438703141,1.0,0.975609756097561,26
0.00045938776205568224,768,0.3565486770310522,0.019237743563832836,0.9766538412055127,0.9584599797365755,0.9949341438703141,0.9796747967479674,4
0.00036459474959320645,128,0.11481596131518512,0.03131376398013319,0.964685354047056,0.9422492401215805,0.9924012158054711,0.9634146341463414,27
0.0002382200106992039,512,0.21726729827612506,0.022000948970865818,0.9899557340666764,0.9822695035460993,0.9979736575481256,0.9878048780487805,14
5.896266772706724e-05,512,0.21574473107147732,0.04808256854511549,0.9749398932149691,0.9574468085106383,0.9969604863221885,0.9552845528455285,17
0.00023431874943379078,512,0.17366575894119843,0.022711801894488567,0.9931610942249239,0.9878419452887538,0.9994934143870314,0.9796747967479674,14
0.0008422768073175616,512,0.13691990333269705,0.03475270511819178,0.9583681910133426,0.9341438703140831,0.9893617021276596,0.9878048780487805,5
0.00012197348439555831,512,0.11302163927054668,0.036388040095220356,0.986622521348965,0.9756838905775076,0.9989868287740629,0.983739837398374,12
0.000886011538057002,512,0.13052134732085732,0.04138908242848666,0.9945542046605876,0.9898682877406282,1.0,0.991869918699187,11
0.0009906981739730676,512,0.10919311915297307,0.01699669883877852,0.9898535123269165,0.9817629179331308,0.9989868287740629,0.983739837398374,8
9.344182646327808e-05,512,0.12282898747457639,0.0022415569226575806,0.9889564336372847,0.9797365754812564,0.9994934143870314,0.975609756097561,19
0.0009287717064464753,512,0.14550599409465392,0.02679421927232645,0.9881754474839581,0.9787234042553191,0.9979736575481256,0.9796747967479674,9
0.00018375342847304143,512,0.22646571016724404,0.0042732273205217915,0.9926161309140032,0.9868287740628167,0.9989868287740629,0.983739837398374,14
0.0006374522423873773,512,0.2083426165811441,0.0030808551170958647,0.9361785300425112,0.8991894630192503,0.9827760891590679,0.9796747967479674,4
0.0006969093859472702,512,0.17576583232840792,0.04327208439563856,0.9881712259371835,0.9787234042553191,0.9989868287740629,0.9959349593495935,8
0.0007136931842029557,512,0.10035382983104169,0.0393789515814346,0.995356298547788,0.9913880445795339,1.0,0.983739837398374,9
0.0007797911618779467,256,0.1599140646972804,0.005711537756400303,0.9840101879995496,0.9706180344478217,0.9984802431610942,0.975609756097561,8
0.000872137961727206,1024,0.1761957457283977,0.004780832392124189,0.958182982230899,0.9285714285714286,0.9944275582573455,0.983739837398374,3
0.000594828517957954,512,0.1242060541196615,0.007010184593950599,0.9756348584995997,0.9574468085106383,0.9964539007092199,0.9796747967479674,6
0.0005185158796795594,512,0.1908948131693666,0.04311660206350544,0.9900118203309693,0.9822695035460993,0.9984802431610942,0.9796747967479674,9
0.0009434691390928622,512,0.13540728406472993,0.0016437230407601656,0.9955392322413599,0.9918946301925026,0.9994934143870314,0.991869918699187,10
0.0006665379423327573,128,0.1315796173558733,0.001232632175160594,0.9721263328026244,0.9513677811550152,0.9964539007092199,0.9715447154471545,15
0.0008013041730584616,256,0.14662458280681306,0.04901971905832272,0.9932327864578704,0.9888551165146909,0.9984802431610942,0.983739837398374,13
0.0009260253405824338,512,0.16665423553586972,0.0017908634111908836,0.9973404255319149,0.9949341438703141,1.0,0.983739837398374,11
0.0007242350515603143,1024,0.15430139972185897,0.001360073617808317,0.9829170084109293,0.9706180344478217,0.9964539007092199,0.9878048780487805,4
0.0005662834263424777,512,0.13651940794997203,0.002082703232291448,0.9958375548801081,0.9924012158054711,1.0,0.983739837398374,10
0.0009704407416563655,128,0.10665898687706657,0.0010310673596654568,0.9892229941622039,0.9797365754812564,0.9994934143870314,0.983739837398374,17
0.0003921257552270161,512,0.11933071844148221,0.0015545249745621374,0.9959473150962512,0.9924012158054711,1.0,0.9796747967479674,10
0.0003249859446934415,512,0.19700759217682737,0.001170362297553585,0.9886108698798667,0.9787234042553191,0.9989868287740629,0.9796747967479674,10
0.0009961588603547044,256,0.17754833127117897,0.02870039221854031,0.9960528537656197,0.9929078014184397,0.9994934143870314,0.9878048780487805,15
0.000850332528514632,512,0.24082954864336853,0.0024625859467270104,0.9923891542432576,0.986322188449848,0.9994934143870314,0.983739837398374,10
0.00047915156853434274,1024,0.16752669434032968,0.036653151757315816,0.9992401215805471,0.9984802431610942,1.0,0.983739837398374,18
0.000685867287483331,512,0.18398450862311194,0.0312631186979696,0.9901537447130152,0.9822695035460993,0.9984802431610942,0.9796747967479674,6
0.000760844044615978,128,0.13890657815695703,0.042538093810061184,0.989915327833261,0.9812563323201621,0.9994934143870314,0.975609756097561,21
0.0004346561868967974,512,0.10067185381511141,0.019774280323782704,0.9719269332491215,0.9513677811550152,0.9969604863221885,0.9796747967479674,5
0.0005513999235393075,512,0.23254109140517504,0.001389272611191882,0.9973404255319149,0.9949341438703141,1.0,0.983739837398374,14
0.0009339696462708981,256,0.1563112223837231,0.0017561057490124803,0.9683233137498097,0.9463019250253293,0.9924012158054711,0.9715447154471545,6
0.0006172662274926529,512,0.1304685738810411,0.010861014346388097,0.994224924012158,0.9888551165146909,0.9994934143870314,0.9878048780487805,8
0.0002624580552413206,1024,0.25367950007099505,0.0011024008686757677,0.993515704154002,0.9878419452887538,1.0,0.9796747967479674,9
0.0008295165125855844,128,0.20446495889401328,0.046867782103258586,0.9867724867724867,0.975177304964539,0.9989868287740629,0.9796747967479674,26
0.0005014263998652982,512,0.18929737601201718,0.002916422890721207,0.9938956433637285,0.9888551165146909,0.9994934143870314,0.983739837398374,10
0.00045090933117310347,512,0.26473403836047765,0.025165282370643513,0.9922914555893281,0.9858156028368794,1.0,0.975609756097561,11
0.0002864528662693752,512,0.14940432740651244,0.0019936783457802426,0.9939390649876971,0.9888551165146909,0.9989868287740629,0.983739837398374,11
0.0008789172898822181,256,0.11901190327497646,0.013126114521295576,0.9833596368170835,0.9701114488348531,0.997467071935157,0.9796747967479674,9
0.0007395268897330314,512,0.1037207922260121,0.014810153998834735,0.9915357987166499,0.983789260385005,0.9994934143870314,0.983739837398374,8
0.0009948757624670033,1024,0.21312480133988615,0.01685168472852975,0.957321116981071,0.9275582573454914,0.9949341438703141,0.983739837398374,3
0.00036944574705765346,512,0.12744226378118895,0.033947854852123524,0.9959895305639987,0.9924012158054711,1.0,0.9796747967479674,12
0.0005341597865007566,128,0.19734763475298017,0.049864870407301067,0.9819697737250929,0.9675785207700102,0.9984802431610942,0.9715447154471545,25
5.09137123769991e-05,512,0.2816506089783136,0.0037548041127282022,0.9783434650455927,0.9599797365754813,0.9994934143870314,0.967479674796748,20
0.0006693751486567196,512,0.1398074131408735,0.0022976546033290106,0.9897331982438364,0.9812563323201621,0.9994934143870314,0.9715447154471545,12
0.0006022822933998572,512,0.11086424502836317,0.00283538282206816,0.981338551969251,0.9665653495440729,0.997467071935157,0.9715447154471545,9
0.000633776642266365,512,0.16123820967267932,0.009358599062550795,0.9796597835351631,0.9655521783181358,0.9964539007092199,0.9796747967479674,10
